date,asset,usd,inr
2021-05-06,btc,56396.52,4151654.75
2021-05-05,btc,57424.01,4237814.0
2021-05-04,btc,53333.54,3934903.0
2021-05-03,btc,57200.29,4223535.0
2021-05-02,btc,56631.08,4196083.0
2021-05-01,btc,57828.05,4284798.5
2021-04-30,btc,57750.18,4279028.5
2021-04-29,btc,53555.11,3968757.5
2021-04-28,btc,54824.7,4074136.75
2021-04-27,btc,55033.12,4104108.5
2021-04-26,btc,54021.75,4041646.0
2021-04-25,btc,49004.25,3668868.0
2021-04-24,btc,50050.87,3747273.5
2021-04-23,btc,51093.65,3825294.75
2021-04-22,btc,51762.27,3886924.75
2021-04-21,btc,53906.09,4066144.75
2021-04-20,btc,56473.03,4260859.5
2021-04-19,btc,55724.27,4172547.0
2021-04-18,btc,56216.18,4191673.0
2021-04-17,btc,60683.82,4524215.5
2021-04-16,btc,61572.79,4591076.5
2021-04-15,btc,63314.01,4731307.5
2021-04-14,btc,63109.7,4734890.5
2021-04-13,btc,63503.46,4774301.0
2021-04-12,btc,59893.45,4491485.5
2021-04-11,btc,60204.96,4499101.5
2021-04-10,btc,59793.23,4468330.5
2021-04-09,btc,58245.0,4352631.5
2021-04-08,btc,58323.95,4347744.0
2021-04-07,btc,56048.94,4170133.5
2021-04-06,btc,58192.36,4276035.5
2021-04-05,btc,59057.88,4327746.5
2021-04-04,btc,58758.55,4311483.0
2021-04-03,btc,57603.89,4226751.5
2021-04-02,btc,59384.31,4357392.5
2021-04-01,btc,59095.81,4330986.5
2021-03-31,btc,58918.83,4313079.0
2021-03-30,btc,58917.69,4327242.0
2021-03-29,btc,57750.2,4200873.5
2021-03-28,btc,55950.75,4053488.75
2021-03-27,btc,55973.51,4055135.0
2021-03-26,btc,55137.31,3994554.75
2021-03-25,btc,51704.16,3754396.75
2021-03-24,btc,52774.27,3833831.5
2021-03-23,btc,54738.95,3974729.0
2021-03-22,btc,54529.14,3946860.5
2021-03-21,btc,57523.42,4165414.75
2021-03-20,btc,58313.64,4224360.0
2021-03-19,btc,58346.65,4226751.0
2021-03-18,btc,57858.92,4204622.0
2021-03-17,btc,58870.89,4272263.5
2021-03-16,btc,56804.9,4119249.75
2021-03-15,btc,55907.2,4054141.25
2021-03-14,btc,59302.32,4310706.5
2021-03-13,btc,61243.09,4451714.0
2021-03-12,btc,57332.09,4167426.5
2021-03-11,btc,57805.12,4198921.0
2021-03-10,btc,56008.55,4072166.0
2021-03-09,btc,54824.12,3989882.75
2021-03-08,btc,52246.52,3831271.25
2021-03-07,btc,51206.69,3747472.0
2021-03-06,btc,48912.38,3579452.0
2021-03-05,btc,48927.3,3580544.25
2021-03-04,btc,48561.17,3551448.0
2021-03-03,btc,50538.24,3689294.5
2021-03-02,btc,48378.99,3545103.5
2021-03-01,btc,49631.24,3638530.75
2021-02-28,btc,45137.77,3326373.5
2021-02-27,btc,46188.45,3399303.75
2021-02-26,btc,46339.76,3410439.5
2021-02-25,btc,47093.85,3444981.25
2021-02-24,btc,49705.33,3598459.75
2021-02-23,btc,48824.43,3534027.0
2021-02-22,btc,54207.32,3927762.0
2021-02-21,btc,57539.95,4175234.25
2021-02-20,btc,56099.52,4071170.25
2021-02-19,btc,55888.13,4054759.5
2021-02-18,btc,51679.8,3752245.0
2021-02-17,btc,52149.01,3796127.0
2021-02-16,btc,49199.87,3588405.0
2021-02-15,btc,47945.06,3482678.5
2021-02-14,btc,48717.29,3536634.0
2021-02-13,btc,47105.52,3419439.0
2021-02-12,btc,47504.85,3448422.25
2021-02-11,btc,47909.33,3483475.5
2021-02-10,btc,44918.18,3270382.75
2021-02-09,btc,46481.11,3386420.25
2021-02-08,btc,46196.46,3369115.0
2021-02-07,btc,38903.44,2831977.75
2021-02-06,btc,39266.01,2858106.25
2021-02-05,btc,38144.31,2776459.25
2021-02-04,btc,36926.07,2695098.25
2021-02-03,btc,37472.09,2730151.0
2021-02-02,btc,35510.29,2589344.75
2021-02-01,btc,33537.18,2452240.0
2021-01-31,btc,33114.36,2414384.5
2021-01-30,btc,34269.52,2498482.75
2021-01-29,btc,34316.39,2501913.5
2021-01-28,btc,33466.1,2440985.25
2021-01-27,btc,30432.55,2222773.5
2021-01-26,btc,32569.85,2374998.5
2021-01-25,btc,32366.39,2361793.5
2021-01-24,btc,32289.38,2356991.0
2021-01-23,btc,32067.64,2340918.75
2021-01-22,btc,33005.76,2409401.0
2021-01-21,btc,30825.7,2248893.5
2021-01-20,btc,35547.75,2591756.25
2021-01-19,btc,36069.8,2640030.25
2021-01-18,btc,36630.07,2680935.25
2021-01-17,btc,35791.28,2617995.75
2021-01-16,btc,36178.14,2645725.5
2021-01-15,btc,36825.37,2694199.0
2021-01-14,btc,39187.33,2864221.75
2021-01-13,btc,37316.36,2730439.75
2021-01-12,btc,33922.96,2481337.5
2021-01-11,btc,35566.66,2614815.75
2021-01-10,btc,38356.44,2813688.5
2021-01-09,btc,40254.55,2953814.25
2021-01-08,btc,40797.61,2993704.25
2021-01-07,btc,39371.04,2891625.75
2021-01-06,btc,36824.36,2693424.25
2021-01-05,btc,33992.43,2487166.5
2021-01-04,btc,31971.91,2336819.0
2021-01-03,btc,32782.02,2395940.25
2021-01-02,btc,32127.27,2348254.25
2021-01-01,btc,29374.15,2147022.75
2020-12-31,btc,29001.72,2118790.25
2020-12-30,btc,28840.95,2110859.25
2020-12-29,btc,27362.44,2009443.88
2020-12-28,btc,27084.81,1991956.25
2020-12-27,btc,26272.29,1936930.75
2020-12-26,btc,26437.04,1944683.38
2020-12-25,btc,24664.79,1814318.63
2020-12-24,btc,23735.95,1745972.63
2020-12-23,btc,23241.35,1716141.38
2020-12-22,btc,23783.03,1762833.75
2020-12-21,btc,22803.08,1685955.88
2020-12-20,btc,23477.29,1727846.0
2020-12-19,btc,23869.83,1756989.13
2020-12-18,btc,23137.96,1703118.13
2020-12-17,btc,22805.16,1676864.38
2020-12-16,btc,21310.6,1568584.75
2020-12-15,btc,19417.08,1427655.25
2020-12-14,btc,19246.64,1417556.75
2020-12-13,btc,19142.38,1411568.63
2020-12-12,btc,18803.66,1386549.75
2020-12-11,btc,18058.9,1331632.88
2020-12-10,btc,18264.99,1347820.25
2020-12-09,btc,18553.92,1369604.5
2020-12-08,btc,18321.14,1350741.88
2020-12-07,btc,19191.63,1416537.0
2020-12-06,btc,19345.12,1427727.5
2020-12-05,btc,19154.23,1413554.5
2020-12-04,btc,18699.77,1380015.63
2020-12-03,btc,19445.4,1437778.25
2020-12-02,btc,19201.09,1414407.13
2020-12-01,btc,18803.0,1385217.0
2020-11-30,btc,19625.84,1452322.5
2020-11-29,btc,18177.48,1344213.63
2020-11-28,btc,17717.41,1310423.38
2020-11-27,btc,17108.4,1264934.5
2020-11-26,btc,17150.62,1266291.38
2020-11-25,btc,18732.12,1382251.63
2020-11-24,btc,19107.46,1413212.88
2020-11-23,btc,18364.12,1363430.5
2020-11-22,btc,18370.0,1362157.38
2020-11-21,btc,18642.23,1382557.38
2020-11-20,btc,18621.31,1381006.0
2020-11-19,btc,17817.09,1320301.63
2020-11-18,btc,17804.01,1321773.88
2020-11-17,btc,17645.41,1315554.25
2020-11-16,btc,16716.11,1243985.5
2020-11-15,btc,15955.59,1189296.0
2020-11-14,btc,16068.14,1197685.38
2020-11-13,btc,16317.81,1216295.13
2020-11-12,btc,16276.34,1218894.75
2020-11-11,btc,15701.34,1170436.88
2020-11-10,btc,15290.9,1135889.25
2020-11-09,btc,15332.32,1133938.25
2020-11-08,btc,15479.57,1145147.38
2020-11-07,btc,14833.75,1097418.25
2020-11-06,btc,15565.88,1151581.75
2020-11-05,btc,15579.85,1155050.88
2020-11-04,btc,14133.71,1048590.38
2020-11-03,btc,13950.3,1041555.25
2020-11-02,btc,13550.49,1008973.5
2020-11-01,btc,13737.11,1025276.06
2020-10-31,btc,13781.0,1028253.19
2020-10-30,btc,13546.52,1010758.25
2020-10-29,btc,13437.88,998199.56
2020-10-28,btc,13271.29,984616.56
2020-10-27,btc,13654.22,1007752.88
2020-10-26,btc,13075.25,966898.38
2020-10-25,btc,13031.17,962171.19
2020-10-24,btc,13108.06,967822.69
2020-10-23,btc,12931.54,954789.19
2020-10-22,btc,12965.89,955938.88
2020-10-21,btc,12823.69,945436.75
2020-10-20,btc,11916.33,875624.81
2020-10-19,btc,11742.04,861833.81
2020-10-18,btc,11483.36,843384.5
2020-10-17,btc,11358.1,834190.19
2020-10-16,btc,11322.12,831547.75
2020-10-15,btc,11495.35,843431.06
2020-10-14,btc,11429.51,837731.94
2020-10-13,btc,11425.9,838872.94
2020-10-12,btc,11555.36,847598.0
2020-10-11,btc,11384.18,831216.69
2020-10-10,btc,11296.36,824196.06
2020-10-09,btc,11064.46,807276.13
2020-10-08,btc,10915.69,799923.31
2020-10-07,btc,10668.97,782445.13
2020-10-06,btc,10604.41,780679.38
2020-10-05,btc,10793.34,789166.38
2020-10-04,btc,10669.58,782322.06
2020-10-03,btc,10549.33,773504.25
2020-10-02,btc,10575.97,775458.0
2020-10-01,btc,10619.45,777921.06
2020-09-30,btc,10784.49,793039.19
2020-09-29,btc,10844.64,799537.44
2020-09-28,btc,10709.65,789998.0
2020-09-27,btc,10775.27,794132.5
2020-09-26,btc,10750.72,792322.94
2020-09-25,btc,10692.72,788047.94
2020-09-24,btc,10760.07,795464.81
2020-09-23,btc,10246.19,755983.13
2020-09-22,btc,10538.46,774611.13
2020-09-21,btc,10462.26,769813.63
2020-09-20,btc,10938.27,804346.38
2020-09-19,btc,11094.35,816656.5
2020-09-18,btc,10944.59,805632.63
2020-09-17,btc,10948.99,805666.63
2020-09-16,btc,10974.91,807217.44
2020-09-15,btc,10796.95,794767.38
2020-09-14,btc,10680.84,783969.75
2020-09-13,btc,10323.76,758577.69
2020-09-12,btc,10442.17,767254.13
2020-09-11,btc,10400.92,764222.81
2020-09-10,btc,10363.14,762048.75
2020-09-09,btc,10242.35,751046.25
2020-09-08,btc,10131.52,747574.69
2020-09-07,btc,10369.56,761595.19
2020-09-06,btc,10280.35,753452.63
2020-09-05,btc,10169.57,744882.13
2020-09-04,btc,10511.81,769950.44
2020-09-03,btc,10245.3,752531.38
2020-09-02,btc,11414.03,836109.38
2020-09-01,btc,11970.48,874639.19
2020-08-31,btc,11680.82,857813.75
2020-08-30,btc,11711.51,856445.44
2020-08-29,btc,11506.87,841479.81
2020-08-28,btc,11542.5,844085.69
2020-08-27,btc,11323.4,835375.13
2020-08-26,btc,11488.36,853137.94
2020-08-25,btc,11366.13,843803.69
2020-08-24,btc,11774.6,873601.44
2020-08-23,btc,11664.85,873954.31
2020-08-22,btc,11681.83,875311.0
2020-08-21,btc,11592.49,868617.06
2020-08-20,btc,11878.37,890749.0
2020-08-19,btc,11758.28,881539.69
2020-08-18,btc,11991.23,894266.0
2020-08-17,btc,12254.4,915978.56
2020-08-16,btc,11892.8,890807.19
2020-08-15,btc,11865.7,888203.31
2020-08-14,btc,11768.87,880955.25
2020-08-13,btc,11784.14,881735.69
2020-08-12,btc,11584.93,866195.56
2020-08-11,btc,11410.53,851413.5
2020-08-10,btc,11878.11,889387.31
2020-08-09,btc,11675.74,875972.81
2020-08-08,btc,11754.05,881853.25
2020-08-07,btc,11601.47,870409.25
2020-08-06,btc,11779.77,882346.75
2020-08-05,btc,11747.02,878648.38
2020-08-04,btc,11205.89,841131.13
2020-08-03,btc,11246.35,845338.06
2020-08-02,btc,11053.61,828115.31
2020-08-01,btc,11759.59,881145.13
2020-07-31,btc,11323.47,848466.19
2020-07-30,btc,11111.21,830777.69
2020-07-29,btc,11100.47,830489.31
2020-07-28,btc,10912.82,817375.88
2020-07-27,btc,10990.87,822141.94
2020-07-26,btc,9905.17,740510.88
2020-07-25,btc,9677.11,723119.38
2020-07-24,btc,9536.89,712641.44
2020-07-23,btc,9581.07,717179.63
2020-07-22,btc,9525.36,710687.81
2020-07-21,btc,9374.89,698836.94
2020-07-20,btc,9164.23,685029.5
2020-07-19,btc,9185.82,687995.06
2020-07-18,btc,9159.04,685989.56
2020-07-17,btc,9151.39,685416.75
2020-07-16,btc,9132.23,686567.75
2020-07-15,btc,9192.84,690849.56
2020-07-14,btc,9243.21,696265.94
2020-07-13,btc,9243.61,695231.13
2020-07-12,btc,9276.5,697210.0
2020-07-11,btc,9240.35,694832.44
2020-07-10,btc,9278.81,697383.13
2020-07-09,btc,9277.97,697124.25
2020-07-08,btc,9428.33,706560.63
2020-07-07,btc,9252.28,693029.31
2020-07-06,btc,9375.47,699483.06
2020-07-05,btc,9073.94,677638.0
2020-07-04,btc,9132.49,682009.19
2020-07-03,btc,9087.3,678634.88
2020-07-02,btc,9123.41,683252.19
2020-07-01,btc,9228.33,696325.69
2020-06-30,btc,9137.99,690443.94
2020-06-29,btc,9190.85,694011.06
2020-06-28,btc,9143.58,691438.19
2020-06-27,btc,9045.39,684084.81
2020-06-26,btc,9162.92,692973.13
2020-06-25,btc,9264.81,699862.63
2020-06-24,btc,9313.61,705452.88
2020-06-23,btc,9629.66,728123.0
2020-06-22,btc,9648.72,731276.81
2020-06-21,btc,9303.63,709423.63
2020-06-20,btc,9332.34,711612.0
2020-06-19,btc,9288.02,708232.31
2020-06-18,btc,9411.84,719070.69
2020-06-17,btc,9480.25,724133.63
2020-06-16,btc,9538.02,728741.81
2020-06-15,btc,9450.7,718047.81
2020-06-14,btc,9386.79,712992.69
2020-06-13,btc,9475.28,719713.63
2020-06-12,btc,9480.84,720136.44
2020-06-11,btc,9321.78,708222.81
2020-06-10,btc,9870.09,746965.19
2020-06-09,btc,9795.7,739674.75
2020-06-08,btc,9771.49,736812.81
2020-06-07,btc,9758.85,736968.5
2020-06-06,btc,9653.68,729475.44
2020-06-05,btc,9665.53,730371.13
2020-06-04,btc,9800.64,739536.44
2020-06-03,btc,9656.72,727420.75
2020-06-02,btc,9529.8,715364.75
2020-06-01,btc,10167.27,767767.0
2020-05-31,btc,9461.06,714529.44
2020-05-30,btc,9700.41,732606.31
2020-05-29,btc,9439.12,712872.88
2020-05-28,btc,9525.75,721099.19
2020-05-27,btc,9181.02,696799.81
2020-05-26,btc,8835.05,666958.13
2020-05-25,btc,8906.93,675890.25
2020-05-24,btc,8790.37,668024.06
2020-05-23,btc,9209.29,699860.69
2020-05-22,btc,9182.58,697830.81
2020-05-21,btc,9081.76,686917.19
2020-05-20,btc,9522.98,719366.0
2020-05-19,btc,9729.04,736585.44
2020-05-18,btc,9726.58,735426.31
2020-05-17,btc,9670.74,733332.25
2020-05-16,btc,9377.01,711499.69
2020-05-15,btc,9328.2,707795.63
2020-05-14,btc,9733.72,734847.19
2020-05-13,btc,9269.99,699292.63
2020-05-12,btc,8804.48,663584.69
2020-05-11,btc,8601.8,653199.75
2020-05-10,btc,8756.43,661405.19
2020-05-09,btc,9593.9,724377.56
2020-05-08,btc,9842.67,742885.06
2020-05-07,btc,9951.52,753450.38
2020-05-06,btc,9268.76,706511.88
2020-05-05,btc,9003.07,683718.38
2020-05-04,btc,8912.65,674153.19
2020-05-03,btc,8897.47,672054.69
2020-05-02,btc,8988.6,681614.25
2020-05-01,btc,8864.77,672472.38
2020-04-30,btc,8658.55,652947.56
2020-04-29,btc,8801.04,662441.81
2020-04-28,btc,7807.06,593896.19
2020-04-27,btc,7795.6,593921.88
2020-04-26,btc,7679.87,585831.81
2020-04-25,btc,7569.94,577601.25
2020-04-24,btc,7550.9,576269.69
2020-04-23,btc,7429.72,564617.44
2020-04-22,btc,7117.21,543825.81
2020-04-21,btc,6880.32,529577.81
2020-04-20,btc,6881.96,527109.19
2020-04-19,btc,7189.42,550494.25
2020-04-18,btc,7257.67,555218.63
2020-04-17,btc,7096.18,542858.13
2020-04-16,btc,7116.8,546993.31
2020-04-15,btc,6642.11,508125.41
2020-04-14,btc,6842.43,519791.88
2020-04-13,btc,6845.04,521994.03
2020-04-12,btc,6971.09,531033.31
2020-04-11,btc,6859.08,522500.94
2020-04-10,btc,6865.49,522989.25
2020-04-09,btc,7302.09,554308.94
2020-04-08,btc,7334.1,557164.13
2020-04-07,btc,7176.41,542859.88
2020-04-06,btc,7271.78,552472.88
2020-04-05,btc,6791.13,517755.69
2020-04-04,btc,6867.53,524816.44
2020-04-03,btc,6733.39,514565.47
2020-04-02,btc,6793.62,517483.97
2020-04-01,btc,6606.78,505986.56
2020-03-31,btc,6438.64,485055.25
2020-03-30,btc,6429.84,484874.41
2020-03-29,btc,5922.04,446500.72
2020-03-28,btc,6242.19,467390.5
2020-03-27,btc,6469.8,484432.59
2020-03-26,btc,6716.44,501893.41
2020-03-25,btc,6681.06,506731.91
2020-03-24,btc,6734.8,511582.44
2020-03-23,btc,6416.31,491303.63
2020-03-22,btc,5830.25,440398.63
2020-03-21,btc,6185.07,467730.81
2020-03-20,btc,6198.78,468767.72
2020-03-19,btc,6191.19,465331.31
2020-03-18,btc,5238.44,392791.22
2020-03-17,btc,5225.63,386826.69
2020-03-16,btc,5014.48,372605.94
2020-03-15,btc,5392.31,398630.22
2020-03-14,btc,5200.37,384613.88
2020-03-13,btc,5563.71,411486.19
2020-03-12,btc,4970.79,370008.56
2020-03-11,btc,7911.43,586831.13
2020-03-10,btc,7909.73,587119.44
2020-03-09,btc,7923.64,589784.63
2020-03-08,btc,8108.12,600030.75
2020-03-07,btc,8909.95,659383.81
2020-03-06,btc,9122.55,675041.0
2020-03-05,btc,9078.76,670517.5
2020-03-04,btc,8755.25,643466.81
2020-03-03,btc,8787.79,645247.63
2020-03-02,btc,8869.67,642377.0
2020-03-01,btc,8562.45,617995.13
2020-02-29,btc,8599.51,620669.56
2020-02-28,btc,8672.46,625934.44
2020-02-27,btc,8784.49,629795.5
2020-02-26,btc,8820.52,632196.0
2020-02-25,btc,9341.71,671481.81
2020-02-24,btc,9650.17,695287.38
2020-02-23,btc,9924.52,713421.31
2020-02-22,btc,9663.18,694662.0
2020-02-21,btc,9686.44,696334.06
2020-02-20,btc,9608.48,690676.44
2020-02-19,btc,9633.39,689985.56
2020-02-18,btc,10142.0,726014.75
2020-02-17,btc,9690.14,691482.69
2020-02-16,btc,9934.43,710589.75
2020-02-15,btc,9889.42,707359.88
2020-02-14,btc,10312.12,737593.69
2020-02-13,btc,10214.38,728065.63
2020-02-12,btc,10326.05,736310.69
2020-02-11,btc,10208.24,727697.13
2020-02-10,btc,9856.61,702781.31
2020-02-09,btc,10116.67,723501.88
2020-02-08,btc,9865.12,705513.88
2020-02-07,btc,9795.94,700566.69
2020-02-06,btc,9729.8,693764.06
2020-02-05,btc,9613.42,684379.69
2020-02-04,btc,9180.96,652858.25
2020-02-03,btc,9293.52,662852.0
2020-02-02,btc,9344.37,668112.75
2020-02-01,btc,9392.88,671581.19
2020-01-31,btc,9350.53,668553.5
2020-01-30,btc,9508.99,680558.69
2020-01-29,btc,9316.63,664368.88
2020-01-28,btc,9358.59,666709.69
2020-01-27,btc,8909.82,636606.56
2020-01-26,btc,8596.83,613184.88
2020-01-25,btc,8367.85,596840.94
2020-01-24,btc,8445.43,602374.81
2020-01-23,btc,8406.52,599645.06
2020-01-22,btc,8680.88,617293.63
2020-01-21,btc,8745.89,622532.81
2020-01-20,btc,8657.64,615025.94
2020-01-19,btc,8706.25,618567.38
2020-01-18,btc,8942.81,635330.25
2020-01-17,btc,8929.04,634351.88
2020-01-16,btc,8723.79,619001.5
2020-01-15,btc,8807.01,622867.0
2020-01-14,btc,8827.76,625492.13
2020-01-13,btc,8144.19,576030.0
2020-01-12,btc,8192.49,581358.31
2020-01-11,btc,8037.54,570347.63
2020-01-10,btc,8166.55,579751.88
2020-01-09,btc,7879.07,560959.56
2020-01-08,btc,8079.86,577281.13
2020-01-07,btc,8163.69,587512.38
2020-01-06,btc,7769.22,557805.0
2020-01-05,btc,7411.32,531863.19
2020-01-04,btc,7410.66,531796.13
2020-01-03,btc,7344.88,527076.25
2020-01-02,btc,6985.47,498416.75
2020-01-01,btc,7200.17,512853.97
2019-12-31,btc,7193.6,512910.81
2019-12-30,btc,7293.0,520151.0
2019-12-29,btc,7422.65,530212.13
2019-12-28,btc,7317.99,522705.72
2019-12-27,btc,7290.09,520712.81
2019-12-26,btc,7238.97,516144.13
2019-12-25,btc,7275.16,518427.56
2019-12-24,btc,7322.53,521803.63
2019-12-23,btc,7355.63,523873.0
2019-12-22,btc,7511.59,534074.44
2019-12-21,btc,7191.16,511287.78
2019-12-20,btc,7218.82,513254.25
2019-12-19,btc,7202.84,513070.84
2019-12-18,btc,7276.8,516652.31
2019-12-17,btc,6640.52,471708.94
2019-12-16,btc,6932.48,491538.84
2019-12-15,btc,7152.3,505572.75
2019-12-14,btc,7124.67,503639.63
2019-12-13,btc,7269.68,513890.38
2019-12-12,btc,7243.13,511147.22
2019-12-11,btc,7217.43,510555.72
2019-12-10,btc,7278.12,515525.19
2019-12-09,btc,7400.9,525241.75
2019-12-08,btc,7564.35,539284.25
2019-12-07,btc,7556.24,538737.13
2019-12-06,btc,7547.0,538078.25
2019-12-05,btc,7448.31,531771.88
2019-12-04,btc,7252.03,518448.72
2019-12-03,btc,7320.15,525264.38
2019-12-02,btc,7321.99,524510.56
2019-12-01,btc,7424.29,532704.63
2019-11-30,btc,7569.63,543151.25
2019-11-29,btc,7761.24,556900.25
2019-11-28,btc,7463.11,534040.5
2019-11-27,btc,7531.66,536541.44
2019-11-26,btc,7218.37,515668.88
2019-11-25,btc,7146.13,512302.03
2019-11-24,btc,7047.92,505996.16
2019-11-23,btc,7397.8,531107.06
2019-11-22,btc,7296.58,523840.28
2019-11-21,btc,7642.75,548371.13
2019-11-20,btc,8027.27,576182.88
2019-11-19,btc,8206.15,589701.81
2019-11-18,btc,8309.29,597812.38
2019-11-17,btc,8577.98,614565.81
2019-11-16,btc,8550.76,612666.19
2019-11-15,btc,8491.99,608323.88
2019-11-14,btc,8708.09,626685.0
2019-11-13,btc,8808.26,635529.25
2019-11-12,btc,8815.66,632876.31
2019-11-11,btc,8757.79,626781.81
2019-11-10,btc,9055.53,646299.13
2019-11-09,btc,8813.58,629087.06
2019-11-08,btc,8804.88,628466.0
2019-11-07,btc,9267.56,658432.44
2019-11-06,btc,9360.88,664716.06
2019-11-05,btc,9342.53,661194.0
2019-11-04,btc,9412.61,666309.5
2019-11-03,btc,9235.35,651296.69
2019-11-02,btc,9324.72,657598.75
2019-11-01,btc,9261.1,654806.44
2019-10-31,btc,9199.58,652986.56
2019-10-30,btc,9205.73,652155.31
2019-10-29,btc,9427.69,668372.06
2019-10-28,btc,9256.15,654827.13
2019-10-27,btc,9551.71,676643.44
2019-10-26,btc,9244.97,654913.81
2019-10-25,btc,8660.7,613524.06
2019-10-24,btc,7493.49,532109.63
2019-10-23,btc,7514.67,531475.19
2019-10-22,btc,8078.2,572292.25
2019-10-21,btc,8243.72,584640.56
2019-10-20,btc,8222.08,584096.38
2019-10-19,btc,7988.56,567910.75
2019-10-18,btc,7973.21,566819.31
2019-10-17,btc,8103.91,576431.25
2019-10-16,btc,8047.53,574306.13
2019-10-15,btc,8205.37,586683.88
2019-10-14,btc,8374.69,596671.25
2019-10-13,btc,8321.01,590159.0
2019-10-12,btc,8336.56,592312.25
2019-10-11,btc,8321.76,591260.81
2019-10-10,btc,8586.47,609553.56
2019-10-09,btc,8595.74,611323.44
2019-10-08,btc,8228.78,586053.94
2019-10-07,btc,8245.62,586185.44
2019-10-06,btc,7988.16,565767.31
2019-10-05,btc,8151.5,577328.0
2019-10-04,btc,8205.94,581185.63
2019-10-03,btc,8259.99,586688.81
2019-10-02,btc,8393.04,597178.31
2019-10-01,btc,8343.28,593290.38
2019-09-30,btc,8293.87,585926.19
2019-09-29,btc,8104.19,571408.5
2019-09-28,btc,8245.92,581412.25
2019-09-27,btc,8251.85,583067.13
2019-09-26,btc,8118.97,576215.69
2019-09-25,btc,8486.99,602472.69
2019-09-24,btc,8620.57,611785.25
2019-09-23,btc,9729.32,688840.88
2019-09-22,btc,10070.39,717018.56
2019-09-21,btc,10019.72,713463.94
2019-09-20,btc,10181.64,724993.94
2019-09-19,btc,10266.42,732951.19
2019-09-18,btc,10198.25,725961.0
2019-09-17,btc,10241.27,734508.0
2019-09-16,btc,10276.79,737453.88
2019-09-15,btc,10347.71,735016.25
2019-09-14,btc,10358.05,735739.5
2019-09-13,btc,10360.55,735920.06
2019-09-12,btc,10410.13,742198.06
2019-09-11,btc,10178.37,728475.31
2019-09-10,btc,10115.98,727030.44
2019-09-09,btc,10334.97,741814.19
2019-09-08,btc,10441.28,748427.81
2019-09-07,btc,10517.25,753866.31
2019-09-06,btc,10353.3,742124.75
2019-09-05,btc,10575.53,760731.94
2019-09-04,btc,10594.49,762616.5
2019-09-03,btc,10623.54,766700.88
2019-09-02,btc,10346.76,744677.06
2019-09-01,btc,9757.97,700041.94
2019-08-31,btc,9630.66,690902.88
2019-08-30,btc,9598.17,688572.0
2019-08-29,btc,9510.2,681788.19
2019-08-28,btc,9754.42,700650.5
2019-08-27,btc,10185.5,728727.25
2019-08-26,btc,10370.82,746905.44
2019-08-25,btc,10138.52,725019.56
2019-08-24,btc,10159.96,729683.31
2019-08-23,btc,10407.96,747557.31
2019-08-22,btc,10131.06,728742.38
2019-08-21,btc,10138.05,724347.31
2019-08-20,btc,10763.23,769474.25
2019-08-19,btc,10916.05,783392.81
2019-08-18,btc,10345.81,736040.94
2019-08-17,btc,10231.74,727916.94
2019-08-16,btc,10374.34,738061.63
2019-08-15,btc,10311.55,736452.63
2019-08-14,btc,10051.7,719963.38
2019-08-13,btc,10895.83,774557.69
2019-08-12,btc,11382.62,811398.38
2019-08-11,btc,11523.58,818692.69
2019-08-10,btc,11354.02,806612.56
2019-08-09,btc,11862.94,842766.75
2019-08-08,btc,11966.41,843403.19
2019-08-07,btc,11941.97,849966.5
2019-08-06,btc,11478.17,813917.0
2019-08-05,btc,11805.65,840113.94
2019-08-04,btc,10970.18,764259.25
2019-08-03,btc,10821.73,753916.13
2019-08-02,btc,10518.17,732768.63
2019-08-01,btc,10399.67,720771.94
2019-07-31,btc,10085.63,696009.19
2019-07-30,btc,9607.42,661370.25
2019-07-29,btc,9519.15,654427.0
2019-07-28,btc,9552.86,658001.06
2019-07-27,btc,9477.68,652632.88
2019-07-26,btc,9870.3,679669.13
2019-07-25,btc,9911.84,685310.75
2019-07-24,btc,9811.93,676935.56
2019-07-23,btc,9900.77,683448.94
2019-07-22,btc,10343.11,712960.63
2019-07-21,btc,10599.11,729640.88
2019-07-20,btc,10767.14,742238.13
2019-07-19,btc,10530.73,725983.44
2019-07-18,btc,10666.48,734501.38
2019-07-17,btc,9693.8,666894.88
2019-07-16,btc,9477.64,650837.25
2019-07-15,btc,10895.09,746768.5
2019-07-14,btc,10256.06,703131.25
2019-07-13,btc,11392.38,781067.25
2019-07-12,btc,11815.99,810109.94
2019-07-11,btc,11358.66,777744.63
2019-07-10,btc,12156.51,831233.19
2019-07-09,btc,12573.81,861934.88
2019-07-08,btc,12285.96,843220.94
2019-07-07,btc,11450.85,783815.94
2019-07-06,btc,11208.55,767225.31
2019-07-05,btc,10978.46,751475.56
2019-07-04,btc,11215.44,769592.13
2019-07-03,btc,11961.27,822953.25
2019-07-02,btc,10801.68,744142.88
2019-07-01,btc,10583.13,729267.94
2019-06-30,btc,10817.16,745848.31
2019-06-29,btc,11959.37,824604.63
2019-06-28,btc,12407.33,855491.75
2019-06-27,btc,11182.81,772149.31
2019-06-26,btc,13016.23,901315.5
2019-06-25,btc,11790.92,817507.88
2019-06-24,btc,11011.1,762641.63
2019-06-23,btc,10855.37,755315.63
2019-06-22,btc,10701.69,744621.88
2019-06-21,btc,10144.56,705856.56
2019-06-20,btc,9527.16,662336.25
2019-06-19,btc,9273.52,645522.44
2019-06-18,btc,9081.76,631027.25
